OBJECTID *,Shape *,ARCID,UP_CELLS,Shape_Length,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
8660,Polyline,709423,257,5343.260191,5343.260191,86027.1667,3001149.201,86961.81833,2998831.839,88365.02,2996675.977
8661,Polyline,709424,123,2069.613257,2069.613257,120040.4891,2996134.749,121074.8185,2996103.324,121888.645,2995616.133
8662,Polyline,709425,95948,2324.042778,2324.042778,123185.89,2997427.01,122689.6285,2996457.988,121888.645,2995616.133
8663,Polyline,709426,825,3916.572835,3916.572835,176161.6344,2996864.933,176184.8725,2994933.423,177744.4604,2994050.494
8664,Polyline,709427,216,9813.50703,9813.50703,180445.4813,3002532.471,179508.8545,2998280.627,177744.4604,2994050.494
8665,Polyline,709428,263,14899.47,14899.47,376112.6535,3000896.478,371739.4694,2995652.077,367535.9387,2990598.133
8666,Polyline,709429,302,14264.49856,14264.49856,377113.2836,2997655.277,373423.7936,2993387.402,367535.9387,2990598.133
8667,Polyline,709430,165,7713.671272,7713.671272,383096.7411,2996905.34,381623.1139,2993997.793,381589.5617,2990457.14
8668,Polyline,709431,138,4555.42538,4555.42538,383279.5577,2994364.829,382818.117,2992260.22,381589.5617,2990457.14
8669,Polyline,709432,197,5319.619744,5319.619744,490704.7523,2994745.688,491116.0949,2992243.495,490287.8635,2989900.247
8670,Polyline,709433,132,2685.414486,2685.414486,492561.4668,2990821.686,491424.683,2990360.916,490287.8635,2989900.247
8671,Polyline,709434,224,4791.58336,4791.58336,506199.3494,2989667.263,507644.7377,2991510.886,508469.7858,2993591.346
8672,Polyline,709435,26961,4846.862023,4846.862023,555572.6226,2993250.617,553686.1372,2992052.55,553520.5234,2990011.012
8673,Polyline,709436,663,6660.766198,6660.766198,559717.7354,2990500.598,556387.3865,2990485.515,553520.5234,2990011.012
8674,Polyline,709498,156,694.792516,694.792516,-45436.7043,3001109.822,-45421.53475,3001456.887,-45406.3652,3001803.952
8675,Polyline,709499,123,3050.369229,3050.369229,57532.3178,2997961.84,58540.24442,2997674.349,59419.8433,2998589.432
8676,Polyline,709500,122,3316.737873,3316.737873,341939.5918,2993434.758,341507.2685,2991939.762,341901.6389,2990434.327
8677,Polyline,709501,15057,20870.32074,20870.32074,351601.9824,3006473.597,346137.6563,2998666.194,341901.6389,2990434.327
8678,Polyline,709502,40955,6171.37184,6171.37184,641913.4916,2995779.91,641533.4835,2992847.666,641976.4333,2990240.889
8679,Polyline,709503,540,16403.44572,16403.44572,656587.8316,2995493.755,651837.329,2992628.642,647763.7103,2990307.935
8680,Polyline,709504,105,1549.192793,1549.192793,648799.9082,2990089.393,648276.3364,2990660.246,647763.7103,2990307.935
8681,Polyline,709580,597,20768.73727,20768.73727,88915.1365,3007068.983,94104.23898,3002232.176,99924.7509,2995375.034
8682,Polyline,709581,535,11877.70144,11877.70144,106972.6385,3002090.5,102217.4293,3000390.834,99924.7509,2995375.034
8683,Polyline,709582,339,9402.515915,9402.515915,158484.0083,3001266.016,156976.8943,2997653.99,156620.3143,2993688.498
8684,Polyline,709583,118,2069.052691,2069.052691,158494.8421,2994099.473,157460.7035,2994127.795,156620.3143,2993688.498
8685,Polyline,709584,1892,31983.16527,31983.16527,254778.0169,3018632.008,250803.3596,3005713.001,253413.1966,2991404.463
8686,Polyline,709585,128,3099.646537,3099.646537,639289.513,2990210.671,640671.7064,2989841.489,641976.4333,2990240.889
8687,Polyline,709641,257,5890.461253,5890.461253,4655.3014,3003190.93,2702.922445,3001034.576,1769.7531,2998441.454
8688,Polyline,709642,185,5387.427564,5387.427564,25605.0901,2997976.468,28296.87852,2997874.64,30764.6429,2997318.46
8689,Polyline,709643,390,2692.434073,2692.434073,30764.6429,2997318.46,31825.98886,2997973.235,32887.3202,2998628.099
8690,Polyline,709644,1534,32770.63467,32770.63467,279551.2293,3019089.543,275739.2804,3005015.358,272013.4426,2990589.613
8691,Polyline,709645,134,2966.968246,2966.968246,274101.9117,2991706.377,273496.6821,2990562.673,272013.4426,2990589.613
8692,Polyline,709646,452,26927.41216,26927.41216,280711.2225,3014681.252,282997.8015,3002428.425,283178.353,2990391.071
8693,Polyline,709647,2049,9334.097474,9334.097474,287431.2714,2997245.431,286309.8108,2993315.98,283178.353,2990391.071
8694,Polyline,709648,319,14220.21694,14220.21694,353788.583,2999291.953,349817.0891,2995417.865,349331.4964,2989419.275
8695,Polyline,709649,245,8305.988768,8305.988768,354963.436,2993738.385,351513.8447,2992163.163,349331.4964,2989419.275
8696,Polyline,709650,110,1615.61648,1615.61648,363404.9529,2990873.398,363396.1294,2990065.638,363387.3059,2989257.878
8697,Polyline,709651,648,4752.863009,4752.863009,367535.9387,2990598.133,365562.3293,2989695.946,363387.3059,2989257.878
8698,Polyline,709714,5161,11465.86506,11465.86506,390.7045,3005445.966,-1470.373409,3000417.447,1769.7531,2998441.454
8699,Polyline,709715,3246,6467.640477,6467.640477,40823.1368,3000185.762,43338.09292,2998609.339,45242.5335,2996320.016
8700,Polyline,709716,279,12768.24031,12768.24031,44071.9817,3004002.076,48074.20014,3000846.955,48969.6024,2996184.92
8701,Polyline,709717,3861,8925.45188,8925.45188,216306.4879,2997274.235,217964.3292,2993439.789,221133.814,2991158.658
8702,Polyline,709718,996,4011.880417,4011.880417,220389.2118,2994871.763,220761.44,2993015.188,221133.814,2991158.658
8703,Polyline,709719,3217,9717.422523,9717.422523,234851.9657,2994094.326,239025.4126,2992543.396,243055.4075,2990689.085
8704,Polyline,709720,3330,4947.511148,4947.511148,244381.2024,2994819.63,244337.0609,2992662.534,243055.4075,2990689.085
8705,Polyline,709721,569,8503.452099,8503.452099,423767.7773,2993359.639,421644.3547,2991934.078,420843.2487,2988300.848
8706,Polyline,709722,238,5165.650672,5165.650672,526865.3902,2989002.327,524386.0641,2988766.633,522113.8983,2988070.022
8707,Polyline,709723,155,6087.427078,6087.427078,548764.0629,2990914.591,551603.3499,2990464.49,553115.0685,2988163.21
8708,Polyline,709724,27728,2320.152972,2320.152972,553520.5234,2990011.012,553885.3224,2989030.67,553115.0685,2988163.21
8709,Polyline,709787,3442,4556.421213,4556.421213,45242.5335,2996320.016,47106.05812,2996252.355,48969.6024,2996184.92
8710,Polyline,709788,3485,26015.03081,26015.03081,401476.5981,2996285.033,410699.2843,2990481.281,420843.2487,2988300.848
8711,Polyline,709789,91056,3498.301473,3498.301473,473757.4885,2990385.516,474751.8062,2989270.598,474991.7618,2987613.97
8712,Polyline,709790,158190,4785.523234,4785.523234,517975.1423,2991755.401,518958.5909,2989738.923,519634.5528,2987604.386
8713,Polyline,709791,381,2686.339215,2686.339215,522113.8983,2988070.022,520977.7206,2987606.582,519634.5528,2987604.386
8714,Polyline,709792,704,3305.64637,3305.64637,647763.7103,2990307.935,646534.3369,2989370.157,645304.8829,2988432.524
8715,Polyline,709850,7113,7551.513352,7551.513352,59419.8433,2998589.432,61510.42111,2996082.929,64672.6635,2994702.257
8716,Polyline,709851,275,9411.159854,9411.159854,65766.2858,3002301.314,66452.51853,2998202.722,64672.6635,2994702.257
8717,Polyline,709852,199,8821.072891,8821.072891,332464.7027,2995866.77,331171.8169,2991947.238,332362.5613,2988250.075
8718,Polyline,709853,215,11967.32586,11967.32586,334980.7121,2998603.432,334498.7084,2993415.435,332362.5613,2988250.075
8719,Polyline,709854,139,3936.563636,3936.563636,339022.7426,2991625.269,339543.2218,2989857.819,340218.5907,2988147.315
8720,Polyline,709855,15304,3195.995903,3195.995903,341901.6389,2990434.327,341433.4851,2989014.25,340218.5907,2988147.315
8721,Polyline,709856,104,1391.145833,1391.145833,360697.6358,2989056.721,361155.9231,2988533.467,361304.9596,2987895.885
8722,Polyline,709857,788,2685.957276,2685.957276,363387.3059,2989257.878,362245.5971,2988808.767,361304.9596,2987895.885
8723,Polyline,709858,151,4585.624494,4585.624494,467352.4011,2990631.354,469016.0164,2989226.988,469616.943,2987164.36
8724,Polyline,709859,111,1548.896896,1548.896896,523149.3952,2986918.142,522631.6468,2987494.082,522113.8983,2988070.022
8725,Polyline,709860,411,5674.356224,5674.356224,562626.8746,2987284.149,560554.9716,2988299.504,559717.7354,2990500.598
8726,Polyline,709861,141,2479.840954,2479.840954,564898.122,2987757.246,563866.7793,2987290.414,562626.8746,2987284.149
8727,Polyline,709862,457,12173.98039,12173.98039,612442.0025,2987632.51,615918.0461,2991769.589,620014.9903,2995550.078
8728,Polyline,709863,41123,3195.745892,3195.745892,641976.4333,2990240.889,642749.3321,2988941.565,643656.4311,2987951.847
8729,Polyline,709864,107,1773.848955,1773.848955,659760.7784,2989762.934,659641.7391,2988924.031,659367.9391,2988142.043
8730,Polyline,709865,164,6526.342247,6526.342247,662624.6841,2992108.284,661994.3857,2989560.829,659367.9391,2988142.043
8731,Polyline,709866,254,1190.010696,1190.010696,714157.5818,2988959.691,714752.4996,2988969.9,715347.4173,2988980.11
8732,Polyline,709921,115,1936.297347,1936.297347,44355.2861,2994731.882,44570.77249,2995622.844,45242.5335,2996320.016
8733,Polyline,709922,131,3817.962281,3817.962281,251092.7627,2989140.731,252285.9307,2990194.812,253413.1966,2991404.463
8734,Polyline,709923,461,25644.64783,25644.64783,300232.1846,3009271.358,296944.1216,2998002.65,293071.7621,2988376.255
8735,Polyline,709924,1443,6819.277231,6819.277231,298101.4174,2992450.228,295653.1584,2990257.78,293071.7621,2988376.255
8736,Polyline,709925,146,1852.319744,1852.319744,481399.8759,2988295.056,480780.9199,2987606.096,480777.3898,2986680.747
8737,Polyline,709926,705,10950.4503,10950.4503,490287.8635,2989900.247,485807.49,2987673.269,480777.3898,2986680.747
8738,Polyline,709927,872,2272.635651,2272.635651,645304.8829,2988432.524,644415.4031,2987883.764,643656.4311,2987951.847
8739,Polyline,709928,146,1701.593658,1701.593658,646349.2746,2987521.393,645573.2588,2987684.088,645304.8829,2988432.524
8740,Polyline,709929,132,1774.210122,1774.210122,703593.5562,2989937.85,703736.9413,2989102.591,704033.396,2988328.731
8741,Polyline,709930,127,2273.714363,2273.714363,705879.1708,2989282.558,704920.6393,2988882.043,704033.396,2988328.731
8742,Polyline,709976,1953,4335.778906,4335.778906,32887.3202,2998628.099,33646.52422,2996747.517,34405.8941,2994866.934
8743,Polyline,709977,124,3107.712812,3107.712812,37098.3214,2994766.958,35731.96399,2995203.43,34405.8941,2994866.934
8744,Polyline,709978,7397,1242.040297,1242.040297,64672.6635,2994702.257,65070.6864,2994225.556,65468.7093,2993748.855
8745,Polyline,709979,10513,11826.49872,11826.49872,141456.4887,2999200.986,139444.0363,2995849.677,136678.0916,2991477.669
8746,Polyline,709980,493,2931.329878,2931.329878,156620.3143,2993688.498,156580.0755,2992223.386,156130.3372,2990927.893
8747,Polyline,709981,2449,6345.206006,6345.206006,258833.7417,2993608.319,260594.1316,2991092.803,261217.4995,2988481.549
8748,Polyline,709982,377,8399.710361,8399.710361,264234.7611,2994890.919,263340.4097,2991339.701,261217.4995,2988481.549
8749,Polyline,709983,120,1653.073307,1653.073307,465275.1962,2986714.145,466101.7298,2986711.887,466720.8465,2986248.715
8750,Polyline,709984,330,4130.799282,4130.799282,466720.8465,2986248.715,468102.1141,2987475.687,469616.943,2987164.36
8751,Polyline,709985,616,7072.740729,7072.740729,469616.943,2987164.36,472533.644,2986696.144,474991.7618,2987613.97
8752,Polyline,709986,540,7823.343864,7823.343864,594003.4225,2993019.201,594928.0439,2989713.697,596119.1963,2986573.397
8753,Polyline,709987,153,2479.027398,2479.027398,597968.8393,2987972.429,596939.0531,2987503.036,596119.1963,2986573.397
8754,Polyline,710041,5475,5070.349281,5070.349281,1769.7531,2998441.454,1073.89497,2996616.104,-827.1027,2995765.534
8755,Polyline,710042,180,4605.434449,4605.434449,27553.5198,2994660.902,29468.99218,2995532.603,30764.6429,2997318.46
8756,Polyline,710043,3992,14753.99828,14753.99828,48969.6024,2996184.92,54487.1624,2994384.394,60913.3217,2993907.979
8757,Polyline,710044,867,24942.75371,24942.75371,67463.7809,3009416.458,72532.00572,3000696.265,75805.5757,2992931.161
8758,Polyline,710045,1178,4126.241171,4126.241171,99924.7509,2995375.034,100277.7893,2993458.018,101477.301,2992086.954
8759,Polyline,710046,103,621.343941,621.343941,102098.3304,2992067.186,101787.8157,2992077.07,101477.301,2992086.954
8760,Polyline,710047,111,1549.002645,1549.002645,446673.339,2987010.316,447187.6696,2986431.251,447702.0002,2985852.186
8761,Polyline,710048,126,1653.272445,1653.272445,587643.7536,2986511.207,588402.7519,2986362.751,589094.0554,2986059.888
8762,Polyline,710049,195,5781.971045,5781.971045,588642.9931,2991364.561,588898.0298,2988565.242,589094.0554,2986059.888
8763,Polyline,710050,42019,2272.709507,2272.709507,643656.4311,2987951.847,642907.9708,2987096.797,642845.327,2986557.634
8764,Polyline,710118,101,1553.387372,1553.387372,19294.6173,2995670.42,19790.27425,2995072.443,20285.9312,2994474.465
8765,Polyline,710119,783,7906.734281,7906.734281,18842.5019,3000087.848,20801.71475,2997105.228,20285.9312,2994474.465
8766,Polyline,710120,159,4346.935473,4346.935473,140583.5845,2990440.011,138411.0192,2990502.638,136678.0916,2991477.669
8767,Polyline,710121,317,6507.454828,6507.454828,172378.7158,2994652.304,174174.1794,2992062.947,175970.0873,2989473.873
8768,Polyline,710122,1200,7542.746782,7542.746782,177744.4604,2994050.494,178038.74,2991269.456,175970.0873,2989473.873
8769,Polyline,710123,117,3475.49366,3475.49366,310464.8287,2989716.936,310854.4269,2988131.244,311660.0935,2986697.5
8770,Polyline,710124,719,6440.837586,6440.837586,314630.3142,2991732.368,312941.8348,2989424.57,311660.0935,2986697.5
8771,Polyline,710125,4161,5371.414616,5371.414616,420843.2487,2988300.848,422901.6659,2986903.323,424960.311,2985506.258
8772,Polyline,710126,178,929.456076,929.456076,425584.6081,2986194.838,425272.4596,2985850.548,424960.311,2985506.258
8773,Polyline,710127,130,2582.021554,2582.021554,534724.1638,2986944.896,535588.2888,2985985.732,536589.1207,2985334.937
8774,Polyline,710128,143,2630.062961,2630.062961,538029.8528,2987416.009,537155.3854,2986433.861,536589.1207,2985334.937
8775,Polyline,710129,152,2234.913859,2234.913859,563050.719,2985209.414,563045.0937,2986326.857,562626.8746,2987284.149
8776,Polyline,710211,1365,26700.8788,26700.8788,-16846.6303,3009856.811,-8076.420928,3002545.116,-827.1027,2995765.534
8777,Polyline,710212,4286,5798.413078,5798.413078,60913.3217,2993907.979,63142.53291,2992441.312,65468.7093,2993748.855
8778,Polyline,710213,11717,1863.115465,1863.115465,65468.7093,2993748.855,66065.8627,2993033.867,66663.0161,2992318.879
8779,Polyline,710214,101,1345.963875,1345.963875,67722.375,2992976.49,67256.26531,2992491.056,66663.0161,2992318.879
8780,Polyline,710215,173,621.447522,621.447522,92131.3864,2991462.798,92441.9455,2991452.683,92752.5046,2991442.569
8781,Polyline,710216,1136,9666.39833,9666.39833,88365.02,2996675.977,91384.56289,2994726.034,92752.5046,2991442.569
8782,Polyline,710217,2590,3852.257961,3852.257961,283178.353,2990391.071,282734.1578,2988630.515,282700.7291,2986704.676
8783,Polyline,710218,695,45701.10456,45701.10456,297759.9124,3022242.004,293045.0233,3002403.278,282700.7291,2986704.676
8784,Polyline,710219,91732,3243.234667,3243.234667,474991.7618,2987613.97,475763.1952,2986286.813,475399.6836,2984844.156
8785,Polyline,710220,28042,5577.479111,5577.479111,553115.0685,2988163.21,551124.1088,2986385.645,548994.1762,2984915.799
8786,Polyline,710221,708,2480.077578,2480.077578,640788.2251,2985611.062,641605.3682,2986543.552,642845.327,2986557.634
8787,Polyline,710280,212,6305.130021,6305.130021,9874.88,2998815.57,10478.54946,2996632.667,10720.3195,2993918.639
8788,Polyline,710281,274,8441.345398,8441.345398,194296.3129,2993865.672,195477.2509,2990397.172,198293.3251,2987991.64
8789,Polyline,710282,126,1392.464025,1392.464025,198941.8055,2989131.398,198464.891,2988624.159,198293.3251,2987991.64
8790,Polyline,710283,114,2583.250393,2583.250393,473124.2105,2984156.58,474108.0611,2984846.778,475399.6836,2984844.156
8791,Polyline,710284,138,2471.974237,2471.974237,516122.4809,2986445.622,516948.4047,2985526.104,517158.8195,2984370.258
8792,Polyline,710285,158651,4434.433683,4434.433683,519634.5528,2987604.386,518773.9143,2985716.087,517158.8195,2984370.258
8793,Polyline,710286,359,9300.827174,9300.827174,632705.0033,2987369.319,636952.7644,2986491.808,640788.2251,2985611.062
8794,Polyline,710350,1233,8282.81634,8282.81634,75805.5757,2992931.161,79056.10438,2990970.298,82369.3094,2990859.298
8795,Polyline,710351,140,4595.973435,4595.973435,82692.0461,2994319.132,83663.82511,2992383.737,82369.3094,2990859.298
8796,Polyline,710352,1361,2324.886747,2324.886747,101477.301,2992086.954,100674.4327,2991246.313,100176.1747,2990277.899
8797,Polyline,710353,1111,49672.0462,49672.0462,147215.7899,3027012.308,138819.8193,3008201.686,135369.0745,2989203.504
8798,Polyline,710354,10740,3042.05381,3042.05381,136678.0916,2991477.669,135501.9091,2990687.035,135369.0745,2989203.504
8799,Polyline,710355,161,3826.841995,3826.841995,158751.0905,2988313.317,157385.846,2989506.435,156130.3372,2990927.893
8800,Polyline,710356,447,12098.9365,12098.9365,435543.8119,2993293.307,438130.0851,2989497.844,437356.9706,2984053.56
8801,Polyline,710357,145,4648.448083,4648.448083,440883.6528,2986574.795,439273.3612,2984967.173,437356.9706,2984053.56
8802,Polyline,710358,463,10537.41866,10537.41866,456180.5092,2986742.673,451934.2515,2984450.692,447702.0002,2985852.186
8803,Polyline,710359,153,3012.603394,3012.603394,465473.6265,2983713.818,466020.3587,2985010.916,466720.8465,2986248.715
8804,Polyline,710360,91855,1081.12023,1081.12023,475399.6836,2984844.156,475759.6036,2984440.842,475811.3542,2983920.356
8805,Polyline,710361,976,6610.523757,6610.523757,480777.3898,2986680.747,478295.3388,2985761.804,475811.3542,2983920.356
8806,Polyline,710413,437609,8315.078419,8315.078419,-42485.4461,3002140.229,-39051.89664,3001364.924,-37983.1004,2997627.681
8807,Polyline,710414,1854,62256.56362,62256.56362,-48726.445,3043912.865,-42153.70113,3019258.103,-30327.0241,2995193.306
